Plot Title: One,,,,,,,,
#,"Date Time, GMT-08:00","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: A)","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: B)","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: C)","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: D)",Host Connected (LGR S/N: 21278710),Stopped (LGR S/N: 21278710),End Of File (LGR S/N: 21278710)
90602,11/10/2025 9:30,97.74,94.55,102.2,98.15,,,
90603,11/10/2025 9:30,97.25,94.35,101.7,98.96,,,
90604,11/10/2025 9:30,97.9,94.21,101.59,99.23,,,
90605,11/10/2025 9:30,97.75,94.48,101.44,100.08,,,
90606,11/10/2025 9:30,98.26,94.59,100.54,99.9,,,
90607,11/10/2025 9:30,99.07,94.68,99.64,99.05,,,
90608,11/10/2025 9:30,99.55,94.69,100.2,99.46,,,
90609,11/10/2025 9:30,99.21,94.95,100.4,99.32,,,
90610,11/10/2025 9:30,99.48,94.75,99.36,99.3,,,
90611,11/10/2025 9:30,99.41,94.75,98.76,99.37,,,
90612,11/10/2025 9:30,100.04,95.04,99.27,99.05,,,
90613,11/10/2025 9:30,100.2,95.18,99.1,97.93,,,
90614,11/10/2025 9:30,99.7,95.22,98.73,97.54,,,
90615,11/10/2025 9:30,99.86,95.41,99.57,97.81,,,
90616,11/10/2025 9:30,99.81,95.41,100.8,98.47,,,
90617,11/10/2025 9:30,98.96,95.4,101.79,99.19,,,
90618,11/10/2025 9:30,99.16,95.32,102.83,99.3,,,
90619,11/10/2025 9:30,99.14,95.02,102.09,98.89,,,
90620,11/10/2025 9:30,97.5,95.09,102.09,96.8,,,
90621,11/10/2025 9:31,97.18,95.2,102.4,95.67,,,
90622,11/10/2025 9:31,97.09,95.27,103.01,95.49,,,
90623,11/10/2025 9:31,96.58,95.25,103.44,97.03,,,
90624,11/10/2025 9:31,96.87,95.29,103.33,97.23,,,
90625,11/10/2025 9:31,97.39,95.04,103.33,94.69,,,
90626,11/10/2025 9:31,98.1,94.55,103.01,94.48,,,
90627,11/10/2025 9:31,99.01,94.75,103.1,93.7,,,
90628,11/10/2025 9:31,99.64,94.95,103.21,95.31,,,
90629,11/10/2025 9:31,98.69,94.87,103.62,95.56,,,
90630,11/10/2025 9:31,97.47,94.71,103.59,95.02,,,
90631,11/10/2025 9:31,97.72,94.48,103.8,94.91,,,
90632,11/10/2025 9:31,97.95,94.73,104.07,95.13,,,
90633,11/10/2025 9:31,98.58,94.89,103.19,97.5,,,
90634,11/10/2025 9:31,98.53,95.2,103.14,99.46,,,
90635,11/10/2025 9:31,99.05,95.36,102.76,100.17,,,
90636,11/10/2025 9:31,98.83,95.47,103.05,100.54,,,
90637,11/10/2025 9:31,99,95.72,102.99,100.18,,,
90638,11/10/2025 9:31,98.71,95.79,102.88,100.74,,,
90639,11/10/2025 9:31,99.03,95.81,102.7,99.99,,,
90640,11/10/2025 9:31,98.92,95.9,102.24,99.55,,,
90641,11/10/2025 9:32,99.61,95.94,101.8,100.24,,,
90642,11/10/2025 9:32,99.14,95.83,101.89,101.53,,,
90643,11/10/2025 9:32,99,95.88,102.07,101.3,,,
90644,11/10/2025 9:32,98.6,95.81,101.35,100.17,,,
90645,11/10/2025 9:32,99.21,95.81,101.19,99.77,,,
90646,11/10/2025 9:32,100.13,95.79,100.85,100.38,,,
90647,11/10/2025 9:32,100.31,95.9,101.35,99.93,,,
90648,11/10/2025 9:32,100.53,95.83,101.34,99.72,,,
90649,11/10/2025 9:32,100.08,95.9,100.99,100.04,,,
90650,11/10/2025 9:32,99.5,95.77,100.36,100.6,,,
90651,11/10/2025 9:32,100.06,95.74,100.26,100.09,,,
90652,11/10/2025 9:32,100.76,95.72,100.44,100.11,,,
90653,11/10/2025 9:32,100.04,95.74,101.61,99.39,,,
90654,11/10/2025 9:32,99.66,95.47,102.02,99.23,,,
90655,11/10/2025 9:32,99.01,95.32,102.29,98.98,,,
90656,11/10/2025 9:32,98.2,95.18,102.22,98.8,,,
90657,11/10/2025 9:32,98.47,95.23,101.37,97.16,,,
90658,11/10/2025 9:32,98.51,95.25,100.94,96.75,,,
90659,11/10/2025 9:32,99.09,95.43,100.58,96.82,,,
90660,11/10/2025 9:32,100.22,95.47,100.45,97.07,,,
90661,11/10/2025 9:33,100.87,95.13,101.08,97.18,,,
90662,11/10/2025 9:33,100.96,95.02,101.01,97.23,,,
90663,11/10/2025 9:33,101.19,94.95,101.5,97.29,,,
90664,11/10/2025 9:33,99.97,94.64,102.45,97.47,,,
90665,11/10/2025 9:33,99.68,94.69,103.21,97.52,,,
90666,11/10/2025 9:33,99.28,94.66,103.96,97.86,,,
90667,11/10/2025 9:33,98.6,94.57,104.74,97.45,,,
90668,11/10/2025 9:33,98.17,94.55,103.57,95.79,,,
90669,11/10/2025 9:33,98.6,94.62,103.12,95.05,,,
90670,11/10/2025 9:33,98.1,94.55,103.15,93.07,,,
90671,11/10/2025 9:33,97.74,94.37,103.23,93.2,,,
90672,11/10/2025 9:33,97.86,94.01,103.28,94.17,,,
90673,11/10/2025 9:33,97.56,93.94,103.73,94.15,,,
90674,11/10/2025 9:33,98.19,93.67,103.5,93.9,,,
90675,11/10/2025 9:33,98.96,93.7,102.34,94.28,,,
90676,11/10/2025 9:33,99.77,93.72,102.13,94.53,,,
90677,11/10/2025 9:33,100.58,93.87,101.89,94.32,,,
90678,11/10/2025 9:33,100.65,94.06,101.66,94.6,,,
90679,11/10/2025 9:33,99.99,93.99,102.2,94.23,,,
90680,11/10/2025 9:33,99.81,94.14,102.87,94.64,,,
90681,11/10/2025 9:34,99.99,94.17,102.83,94.69,,,
90682,11/10/2025 9:34,99.86,94.44,101.95,94.78,,,
90683,11/10/2025 9:34,99.7,94.41,102.31,94.12,,,
90684,11/10/2025 9:34,99.5,94.33,101.57,93.76,,,
90685,11/10/2025 9:34,99.5,94.24,101.46,93.34,,,
90686,11/10/2025 9:34,98.31,93.97,102.61,92.66,,,
90687,11/10/2025 9:34,98.96,93.94,102.92,92.93,,,
90688,11/10/2025 9:34,99.27,93.97,102.56,94.12,,,
90689,11/10/2025 9:34,99.54,93.74,102.49,95.2,,,
90690,11/10/2025 9:34,100.53,93.51,102.7,95.77,,,
90691,11/10/2025 9:34,100.72,93.47,102.24,97.34,,,
90692,11/10/2025 9:34,101.34,93.43,102.27,98.65,,,
90693,11/10/2025 9:34,101.41,93.38,102.78,99.66,,,
90694,11/10/2025 9:34,101.41,93.36,102.81,100.29,,,
90695,11/10/2025 9:34,101.75,93.33,102.97,99.61,,,
90696,11/10/2025 9:34,101.8,93.38,103.46,99.84,,,
90697,11/10/2025 9:34,100.83,93.47,103.55,100.98,,,
90698,11/10/2025 9:34,101.08,93.63,103.5,101.95,,,
90699,11/10/2025 9:34,101.61,93.78,103.8,102.74,,,
90700,11/10/2025 9:34,101.28,93.9,103.71,103.44,,,
90701,11/10/2025 9:35,101.79,93.99,103.44,104.4,,,
90702,11/10/2025 9:35,101.21,94.21,103.6,104.31,,,
90703,11/10/2025 9:35,100.87,94.35,103.75,104.58,,,
90704,11/10/2025 9:35,100.98,94.62,103.03,103.42,,,
90705,11/10/2025 9:35,101.25,94.91,102.78,101.7,,,
90706,11/10/2025 9:35,100.11,94.91,102.24,100.29,,,
90707,11/10/2025 9:35,99.45,94.8,102.54,98.98,,,
90708,11/10/2025 9:35,99.07,94.73,102.49,98.64,,,
90709,11/10/2025 9:35,99.16,94.82,102.04,99.46,,,
90710,11/10/2025 9:35,99.07,94.86,101.46,100,,,
90711,11/10/2025 9:35,100.22,94.78,101.1,100.65,,,
90712,11/10/2025 9:35,99.63,94.8,101.03,100.98,,,
90713,11/10/2025 9:35,99.3,94.66,101.73,100.06,,,
90714,11/10/2025 9:35,99.54,94.82,102.67,98.53,,,
90715,11/10/2025 9:35,99.66,94.33,103.39,97.03,,,
90716,11/10/2025 9:35,100.47,93.67,103.17,95.61,,,
90717,11/10/2025 9:35,100.74,93,101.28,92.39,,,
90718,11/10/2025 9:35,100.26,92.91,100.47,90.91,,,
90719,11/10/2025 9:35,100.13,92.26,99.68,90.84,,,
90720,11/10/2025 9:35,99.72,91.87,98.65,90.36,,,
90721,11/10/2025 9:36,99.19,91.47,97.45,89.06,,,
90722,11/10/2025 9:36,99.28,90.81,96.71,89.11,,,
90723,11/10/2025 9:36,98.65,90.54,96.13,88.7,,,
90724,11/10/2025 9:36,98.49,90.48,96.31,88.47,,,
90725,11/10/2025 9:36,98.78,90.55,96.4,87.31,,,
90726,11/10/2025 9:36,99.25,90.55,96.8,88.05,,,
90727,11/10/2025 9:36,99.39,91,97.95,90.32,,,
90728,11/10/2025 9:36,99.12,91.4,98.67,90.81,,,
90729,11/10/2025 9:36,99.82,92.21,99.28,91.22,,,
90730,11/10/2025 9:36,99.03,92.32,99.9,92.44,,,
90731,11/10/2025 9:36,98.2,92.82,100.47,94.78,,,
90732,11/10/2025 9:36,98.37,93.38,100.58,97.5,,,
90733,11/10/2025 9:36,98.87,93.92,100.45,98.71,,,
90734,11/10/2025 9:36,98.89,94.28,101.19,97.57,,,
90735,11/10/2025 9:36,99.79,94.93,101.53,97.77,,,
90736,11/10/2025 9:36,100.15,95.49,101.34,99.59,,,
90737,11/10/2025 9:36,99.88,96.06,101.44,99.23,,,
90738,11/10/2025 9:36,100.04,96.31,100.99,99.57,,,
90739,11/10/2025 9:36,100.58,96.51,101.25,99.48,,,
90740,11/10/2025 9:36,100.44,96.67,100.42,99.25,,,
90741,11/10/2025 9:37,100.38,96.94,100.58,99.52,,,
90742,11/10/2025 9:37,99.27,97.23,100.35,99.7,,,
90743,11/10/2025 9:37,98.67,97.43,101.26,98.92,,,
90744,11/10/2025 9:37,98.58,97.48,101.43,98.73,,,
90745,11/10/2025 9:37,98.6,97.61,102.06,99.36,,,
90746,11/10/2025 9:37,98.56,97.88,102.7,99,,,
90747,11/10/2025 9:37,98.74,98.38,102.4,98.51,,,
90748,11/10/2025 9:37,99.3,98.82,101.52,98.33,,,
90749,11/10/2025 9:37,98.92,98.78,101.07,98.58,,,
90750,11/10/2025 9:37,99.25,98.85,101.26,98.76,,,
90751,11/10/2025 9:37,98.94,98.82,101.07,98.24,,,
90752,11/10/2025 9:37,99.32,99.05,100.62,98.94,,,
90753,11/10/2025 9:37,99.28,99.19,100.76,99.27,,,
90754,11/10/2025 9:37,98.65,99.14,100.76,97.88,,,
90755,11/10/2025 9:37,99.19,99.46,101.28,98.06,,,
90756,11/10/2025 9:37,98.6,99.72,101.59,98.91,,,
90757,11/10/2025 9:37,99.34,99.84,102.7,99.23,,,
90758,11/10/2025 9:37,98.47,99.66,103.14,99.23,,,
90759,11/10/2025 9:37,98.31,99.43,102.81,98.91,,,
90760,11/10/2025 9:37,98.13,99.48,102.29,99.61,,,
90761,11/10/2025 9:38,98.6,99.23,102.81,99.99,,,
90762,11/10/2025 9:38,98.85,99.39,102.97,99.86,,,
90763,11/10/2025 9:38,99.03,99.39,103.17,100.24,,,
90764,11/10/2025 9:38,99.27,99.5,103.21,100.54,,,
90765,11/10/2025 9:38,98.85,99.45,103.68,100.09,,,
90766,11/10/2025 9:38,99.27,99.72,103.05,100.49,,,
90767,11/10/2025 9:38,98.96,99.84,102.88,100.35,,,
90768,11/10/2025 9:38,97.95,99.86,103.08,100.22,,,
90769,11/10/2025 9:38,97.56,99.91,103.84,99.43,,,
90770,11/10/2025 9:38,97.93,99.91,103.98,99.16,,,
90771,11/10/2025 9:38,97.68,100.02,103.71,99.32,,,
90772,11/10/2025 9:38,98.35,99.9,103.75,99.72,,,
90773,11/10/2025 9:38,99.39,99.82,103.44,99.34,,,
90774,11/10/2025 9:38,99.27,100.09,103.98,99,,,
90775,11/10/2025 9:38,99,100.27,104.67,99.18,,,
90776,11/10/2025 9:38,99.01,100.42,104.86,99.05,,,
90777,11/10/2025 9:38,99.46,100.45,104.4,99.66,,,
90778,11/10/2025 9:38,99.45,100.54,104.52,99.55,,,
90779,11/10/2025 9:38,99.16,100.85,104.09,98.73,,,
90780,11/10/2025 9:38,99.64,100.81,104.02,96.89,,,
90781,11/10/2025 9:39,99.73,100.56,104.18,95.14,,,
90782,11/10/2025 9:39,99.63,100.33,104.76,95.4,,,
90783,11/10/2025 9:39,99.5,100.13,103.59,96.12,,,
90784,11/10/2025 9:39,99.57,99.97,103.69,97.95,,,
90785,11/10/2025 9:39,99.95,100.17,103.96,99.82,,,
90786,11/10/2025 9:39,100.22,100.38,103.21,101.17,,,
90787,11/10/2025 9:39,99.97,100.62,103.03,101.37,,,
90788,11/10/2025 9:39,100.15,100.9,102.72,102.78,,,
90789,11/10/2025 9:39,100.76,101.35,103.42,103.1,,,
90790,11/10/2025 9:39,100.26,101.46,103.44,102.92,,,
90791,11/10/2025 9:39,100.35,101.62,103.84,101.93,,,
90792,11/10/2025 9:39,100.33,101.75,103.15,102.22,,,
90793,11/10/2025 9:39,101.35,101.71,103.51,102.02,,,
90794,11/10/2025 9:39,102.07,101.82,103.89,102.88,,,
90795,11/10/2025 9:39,101.82,101.8,103.55,103.33,,,
90796,11/10/2025 9:39,101.77,101.66,103.12,101.97,,,
90797,11/10/2025 9:39,101.17,101.37,102.13,102.7,,,
90798,11/10/2025 9:39,101.35,101.61,101.91,102.88,,,
90799,11/10/2025 9:39,102.09,101.5,101.17,101.1,,,
90800,11/10/2025 9:39,101.86,101.03,101.48,100.83,,,
90801,11/10/2025 9:40,101.59,100.9,101.66,101.88,,,
90802,11/10/2025 9:40,101.43,101.26,101.79,102.22,,,
90803,11/10/2025 9:40,99.61,101.75,102.49,101.79,,,
90804,11/10/2025 9:40,99.97,101.75,102.09,99.79,,,
90805,11/10/2025 9:40,100.8,101.55,102.24,99.23,,,
90806,11/10/2025 9:40,100.85,101.21,102.4,96.26,,,
90807,11/10/2025 9:40,101.17,100.44,102.6,95.34,,,
90808,11/10/2025 9:40,102.11,99.97,102.69,96.42,,,
90809,11/10/2025 9:40,101.21,100.13,102.9,97.34,,,
90810,11/10/2025 9:40,100.62,100.18,102.24,98.19,,,
90811,11/10/2025 9:40,100.63,100.42,102.49,95.83,,,
90812,11/10/2025 9:40,100.62,100.49,102.56,97.41,,,
90813,11/10/2025 9:40,100.78,100.26,102.74,97,,,
90814,11/10/2025 9:40,99.52,99.84,102.83,96.17,,,
90815,11/10/2025 9:40,99.48,99.55,103.08,95.88,,,
90816,11/10/2025 9:40,100.17,98.78,101.77,94.06,,,
90817,11/10/2025 9:40,100.4,96.96,100.6,91.99,,,
90818,11/10/2025 9:40,100.65,95.7,98.56,89.76,,,
90819,11/10/2025 9:40,100.09,94.93,96.94,88.36,,,
90820,11/10/2025 9:40,98.65,95.54,96.39,87.51,,,
90821,11/10/2025 9:41,97.97,95.52,96.21,87.58,,,
90822,11/10/2025 9:41,97.2,95.36,95.5,87.51,,,
90823,11/10/2025 9:41,96.62,95.25,95.49,87.66,,,
90824,11/10/2025 9:41,96.57,95.05,95.4,87.62,,,
90825,11/10/2025 9:41,96.66,94.98,96.06,87.51,,,
90826,11/10/2025 9:41,96.46,95.05,96.37,87.94,,,
90827,11/10/2025 9:41,96.17,95.13,96.12,88.25,,,
90828,11/10/2025 9:41,96.08,95.27,96.94,88.23,,,
90829,11/10/2025 9:41,97.14,95.45,98.31,87.87,,,
90830,11/10/2025 9:41,96.78,96.03,98.98,89.56,,,
90831,11/10/2025 9:41,97.5,96.67,99.28,90.75,,,
90832,11/10/2025 9:41,97.3,97.34,99.57,93.61,,,
90833,11/10/2025 9:41,97.43,97.92,99.97,96.55,,,
90834,11/10/2025 9:41,97.75,98.67,100.4,98.06,,,
90835,11/10/2025 9:41,98.92,99.46,100.6,99.32,,,
90836,11/10/2025 9:41,98.6,99.9,100.51,100.78,,,
90837,11/10/2025 9:41,99.21,100.06,100.24,100.9,,,
90838,11/10/2025 9:41,99.52,99.45,100.11,99.86,,,
90839,11/10/2025 9:41,97.02,98.74,100.54,97.25,,,
90840,11/10/2025 9:41,96.67,99,101.25,97.05,,,
90841,11/10/2025 9:42,97.21,99.64,101.41,97.16,,,
90842,11/10/2025 9:42,97.38,100.04,101.05,98.47,,,
90843,11/10/2025 9:42,98.06,100.15,100.26,98.02,,,
90844,11/10/2025 9:42,98.29,100.56,100.36,99.55,,,
90845,11/10/2025 9:42,98.26,100.92,100.33,99.39,,,
90846,11/10/2025 9:42,98.91,101.28,99.81,99.36,,,
90847,11/10/2025 9:42,99.55,101.61,100.09,99.34,,,
90848,11/10/2025 9:42,99.64,101.8,100.65,100.2,,,
90849,11/10/2025 9:42,100.2,102.07,100.74,100.96,,,
90850,11/10/2025 9:42,100.47,102.07,101.48,100.51,,,
90851,11/10/2025 9:42,101.3,102.09,101.7,100.49,,,
90852,11/10/2025 9:42,102.11,101.91,102.9,99.43,,,
90853,11/10/2025 9:42,102.16,101.82,102.42,99.43,,,
90854,11/10/2025 9:42,101.88,102.13,101.66,99.41,,,
90855,11/10/2025 9:42,102.18,102.2,101.71,98.96,,,
90856,11/10/2025 9:42,102.67,102.07,102.4,98.6,,,
90857,11/10/2025 9:42,102.83,102.45,102.22,98.44,,,
90858,11/10/2025 9:42,102.43,102.61,102.4,99.09,,,
90859,11/10/2025 9:42,101.46,102.7,102.25,99.52,,,
90860,11/10/2025 9:42,100.56,102.69,102.54,99.18,,,
90861,11/10/2025 9:43,100.29,102.61,102.06,100.98,,,
90862,11/10/2025 9:43,100.56,102.7,101.8,101.8,,,
90863,11/10/2025 9:43,99.84,102.81,101.68,101.62,,,
90864,11/10/2025 9:43,99.32,102.88,101.75,101.19,,,
90865,11/10/2025 9:43,98.73,102.81,101.73,100.24,,,
90866,11/10/2025 9:43,99.03,102.36,102.07,99.9,,,
90867,11/10/2025 9:43,99.66,102.24,102.02,99.23,,,
90868,11/10/2025 9:43,100.2,102.25,101.44,97.9,,,
90869,11/10/2025 9:43,100.42,102.25,101.32,97.32,,,
90870,11/10/2025 9:43,100.22,102.33,101.68,96.89,,,
90871,11/10/2025 9:43,100.71,102.04,101.34,96.51,,,
90872,11/10/2025 9:43,100.38,101.93,101.77,96.55,,,
90873,11/10/2025 9:43,99.84,102.31,102.29,96.64,,,
90874,11/10/2025 9:43,99.68,102.54,101.64,95.99,,,
90875,11/10/2025 9:43,99.81,102.61,101.59,95.41,,,
90876,11/10/2025 9:43,99.5,102.61,101.79,95.65,,,
90877,11/10/2025 9:43,99.52,102.96,102.69,94.87,,,
90878,11/10/2025 9:43,99.73,103.12,102.69,95.07,,,
90879,11/10/2025 9:43,99.91,103.17,103.14,95.36,,,
90880,11/10/2025 9:43,100.44,103.39,103.08,94.82,,,
90881,11/10/2025 9:44,100.45,103.42,102.34,94.44,,,
90882,11/10/2025 9:44,100.74,103.48,102.33,94.39,,,
90883,11/10/2025 9:44,100.22,103.28,103.35,94.82,,,
90884,11/10/2025 9:44,99.41,102.74,102.51,94.08,,,
90885,11/10/2025 9:44,99.48,102.58,103.37,94.35,,,
90886,11/10/2025 9:44,98.98,102.87,102.56,93.34,,,
90887,11/10/2025 9:44,99.36,102.88,101.95,92.53,,,
90888,11/10/2025 9:44,99.55,102.88,101.62,92.41,,,
90889,11/10/2025 9:44,100.44,102.51,100.69,92.75,,,
90890,11/10/2025 9:44,101.05,102.24,100.62,91.9,,,
90891,11/10/2025 9:44,100.87,102.24,100.49,91.76,,,
90892,11/10/2025 9:44,101.44,102.47,100.6,91.96,,,
90893,11/10/2025 9:44,100.11,102.29,100.54,92.93,,,
90894,11/10/2025 9:44,99.07,102.18,100.78,92.64,,,
90895,11/10/2025 9:44,98.76,101.41,100.67,92.84,,,
90896,11/10/2025 9:44,99.25,100.62,101.55,94.23,,,
90897,11/10/2025 9:44,100.24,100.06,101.43,92.7,,,
90898,11/10/2025 9:44,100.06,99.18,101.08,93.47,,,
90899,11/10/2025 9:44,99.37,98.24,100.36,93.25,,,
90900,11/10/2025 9:44,98.73,98.56,100.83,96.12,,,
90901,11/10/2025 9:45,98.98,98.56,101.35,97.2,,,
90902,11/10/2025 9:45,99.82,98.82,101.86,94.59,,,
90903,11/10/2025 9:45,100.56,98.76,101.88,92.77,,,
90904,11/10/2025 9:45,101.12,98.89,102.13,93.54,,,
90905,11/10/2025 9:45,101.73,99.09,102.02,92.84,,,
90906,11/10/2025 9:45,102.09,99.28,102.22,91.92,,,
90907,11/10/2025 9:45,101.55,99.66,102.78,94.39,,,
90908,11/10/2025 9:45,101.07,99.07,102.92,92.14,,,
90909,11/10/2025 9:45,100.62,98.13,101.79,89.22,,,
90910,11/10/2025 9:45,100.17,97.63,101.57,88.75,,,
90911,11/10/2025 9:45,99.93,97.07,101.01,87.04,,,
90912,11/10/2025 9:45,99.45,95.94,99.77,86.04,,,
90913,11/10/2025 9:45,99.91,94.95,98.22,85.98,,,
90914,11/10/2025 9:45,99.77,94.37,97.09,85.55,,,
90915,11/10/2025 9:45,100,94.6,96.96,85.24,,,
90916,11/10/2025 9:45,99.72,94.17,96.39,85.73,,,
90917,11/10/2025 9:45,99.66,93.79,96.67,85.82,,,
90918,11/10/2025 9:45,99.79,93.78,96.28,85.78,,,
90919,11/10/2025 9:45,99.23,94.01,95.94,86.25,,,
90920,11/10/2025 9:45,98.89,94.51,96.57,86.9,,,
90921,11/10/2025 9:46,99.09,94.69,97.41,87.42,,,
90922,11/10/2025 9:46,99.59,94.98,97.88,88.02,,,
90923,11/10/2025 9:46,98.96,95.29,98.29,89.11,,,
90924,11/10/2025 9:46,99.16,95.79,98.55,89.6,,,
90925,11/10/2025 9:46,99.99,96.17,99.01,90.54,,,
90926,11/10/2025 9:46,100.6,96.4,100.13,90.28,,,
90927,11/10/2025 9:46,100.27,96.53,100.18,92.88,,,
90928,11/10/2025 9:46,100.24,97.02,100.38,94.71,,,
90929,11/10/2025 9:46,100.45,97.48,100.62,94.89,,,
90930,11/10/2025 9:46,100.63,97.81,101.19,96.76,,,
90931,11/10/2025 9:46,100.69,98.15,101.39,96.53,,,
90932,11/10/2025 9:46,100.24,98.67,102.11,96.19,,,
90933,11/10/2025 9:46,100.31,98.67,102.22,96.46,,,
90934,11/10/2025 9:46,100.06,98.69,102.9,96.3,,,
90935,11/10/2025 9:46,99.68,98.69,103.01,95.79,,,
90936,11/10/2025 9:46,100.02,98.37,103.53,95.65,,,
90937,11/10/2025 9:46,100.4,97.68,103.86,95.61,,,
90938,11/10/2025 9:46,101.14,96.91,103.87,96.67,,,
90939,11/10/2025 9:46,101.19,96.46,103.14,96.91,,,
90940,11/10/2025 9:46,101.66,96.82,103.05,96.93,,,
90941,11/10/2025 9:47,102.22,96.98,103.21,95.74,,,
90942,11/10/2025 9:47,101.57,97.12,102.42,96.6,,,
90943,11/10/2025 9:47,101.52,97.38,103.01,98.6,,,
90944,11/10/2025 9:47,100.96,97.84,103.24,100.15,,,
90945,11/10/2025 9:47,101.28,97.97,102.7,101.35,,,
90946,11/10/2025 9:47,102.13,98.38,102.06,101.5,,,
90947,11/10/2025 9:47,101.89,98.4,101.59,101.53,,,
90948,11/10/2025 9:47,102.47,98.56,102.02,101.14,,,
90949,11/10/2025 9:47,101.7,98.6,101.7,100.96,,,
90950,11/10/2025 9:47,101.5,98.49,101.39,101.17,,,
90951,11/10/2025 9:47,101.03,98.53,101.84,100.51,,,
90952,11/10/2025 9:47,101.12,98.92,102.07,100.89,,,
90953,11/10/2025 9:47,101.03,99.07,102.2,101.21,,,
90954,11/10/2025 9:47,100.49,99.5,102.51,101.95,,,
90955,11/10/2025 9:47,100.53,99.81,102.54,102.22,,,
90956,11/10/2025 9:47,100.58,99.84,102.34,102.13,,,
90957,11/10/2025 9:47,100.08,99.68,101.44,101.17,,,
90958,11/10/2025 9:47,100.47,99.21,100.69,100.56,,,
90959,11/10/2025 9:47,100.83,99.25,100.87,100,,,
90960,11/10/2025 9:47,100.85,99.37,100.89,99.77,,,
90961,11/10/2025 9:48,100.78,99.25,101.52,100.04,,,
90962,11/10/2025 9:48,100.51,99.1,101.1,100.24,,,
90963,11/10/2025 9:48,101.39,98.85,100.17,100.54,,,
90964,11/10/2025 9:48,100.92,98.94,99.72,99.9,,,
90965,11/10/2025 9:48,99.86,99.01,99.79,99.01,,,
90966,11/10/2025 9:48,100.87,99.05,100.38,99.3,,,
90967,11/10/2025 9:48,100.36,99.36,100.35,99.93,,,
90968,11/10/2025 9:48,100.06,99.46,100.33,99.68,,,
90969,11/10/2025 9:48,99.54,99.63,100.27,99.61,,,
90970,11/10/2025 9:48,99.7,99.68,100.33,100.85,,,
90971,11/10/2025 9:48,100.92,100.06,102.04,101.86,,,
90972,11/10/2025 9:48,100.29,100.13,103.01,101.03,,,
90973,11/10/2025 9:48,100.62,99.75,102.99,99.91,,,
90974,11/10/2025 9:48,100.51,99.37,103.23,100.6,,,
90975,11/10/2025 9:48,100.51,99.32,103.3,101.23,,,
90976,11/10/2025 9:48,100.29,99.32,103.37,100.72,,,
90977,11/10/2025 9:48,101.1,99.36,102.63,101.16,,,
90978,11/10/2025 9:48,100.8,99.61,103.48,101.12,,,
90979,11/10/2025 9:48,100.38,99.72,103.89,100.26,,,
90980,11/10/2025 9:48,100.53,100.11,104.18,99.77,,,
90981,11/10/2025 9:49,100.76,100.27,104,100.22,,,
90982,11/10/2025 9:49,100.6,100.42,104.58,100.54,,,
90983,11/10/2025 9:49,100.4,100.38,103.91,100.69,,,
90984,11/10/2025 9:49,100.24,100.31,104.04,100.47,,,
90985,11/10/2025 9:49,100.89,100.44,103.17,100.22,,,
90986,11/10/2025 9:49,101.17,100.76,103.37,100.49,,,
90987,11/10/2025 9:49,101.25,100.98,103.66,99.73,,,
90988,11/10/2025 9:49,101.55,101.16,103.98,99.34,,,
90989,11/10/2025 9:49,100.36,101.3,104.14,99.36,,,
90990,11/10/2025 9:49,100.18,100.99,104.14,99.09,,,
90991,11/10/2025 9:49,99.9,100.27,104.11,99.68,,,
90992,11/10/2025 9:49,99.95,100.06,103.91,96.58,,,
90993,11/10/2025 9:49,100.45,100.09,102.63,93.72,,,
90994,11/10/2025 9:49,99.39,99.19,101.39,93.11,,,
90995,11/10/2025 9:49,98.92,98.64,100.92,92.3,,,
90996,11/10/2025 9:49,99.01,98.31,100.06,92.01,,,
90997,11/10/2025 9:49,99.21,98.37,100.54,91.74,,,
90998,11/10/2025 9:49,99.81,98.24,102.38,91.85,,,
90999,11/10/2025 9:49,100.44,98.22,102.63,92.23,,,
91000,11/10/2025 9:49,99.07,98.28,104.2,93.76,,,
91001,11/10/2025 9:50,98.78,98.35,105.06,95.31,,,
91002,11/10/2025 9:50,98.89,98.64,105.62,96.62,,,
91003,11/10/2025 9:50,98.64,98.47,105.75,96.82,,,
91004,11/10/2025 9:50,98.55,98.33,104.86,94.5,,,
91005,11/10/2025 9:50,98.73,98.04,103.5,93.24,,,
91006,11/10/2025 9:50,98.47,97.59,102.24,93.16,,,
91007,11/10/2025 9:50,99.27,96.78,100.81,92.46,,,
91008,11/10/2025 9:50,98.46,96.22,98.6,90.45,,,
91009,11/10/2025 9:50,97.99,95.43,96.71,88.7,,,
91010,11/10/2025 9:50,98.17,94.55,96.22,88.39,,,
91011,11/10/2025 9:50,98.37,94.06,96.13,87.46,,,
91012,11/10/2025 9:50,98.33,93.9,96.57,89.17,,,
91013,11/10/2025 9:50,99.1,94.15,96.75,90.39,,,
91014,11/10/2025 9:50,99.05,94.01,98.06,91.36,,,
91015,11/10/2025 9:50,99.03,93.87,98.78,92.44,,,
91016,11/10/2025 9:50,99.12,94.53,99.36,95.58,,,
91017,11/10/2025 9:50,98.82,95.27,99.57,98.33,,,
91018,11/10/2025 9:50,99.1,96.17,100.18,100.26,,,
